idx,aatr,class,session_id,action_index,path,asset_taxonomy,is_real_asset,is_honey_sensitive,router_route,router_delay_ms,router_http_status,router_roundtrip_ms,router_score,trap_sink_routed,deception_route_achieved,maze_activated,in_maze,tokens,tool_calls,router_reasons
10,AATR-010,canary_exfiltrator,ae1169e3-b897-4000-a05d-3d2e36678378,11,/root/.ssh/id_rsa,sentinel_real_asset,True,False,trap_sink,3150,200,4.803,0.7000000000000023,True,True,True,True,2102,1,"suspicious_user_agent;missing_headers:accept,accept-language;ai_behavior_detected;logic_budget_pressure:0.93;logic_budget_high_pressure"
10,AATR-010,canary_exfiltrator,ae1169e3-b897-4000-a05d-3d2e36678378,12,/.env,synthetic_or_instrumented_surface,False,False,trap_sink,3150,200,5.421,0.6961538461538487,True,True,True,True,2245,1,"suspicious_user_agent;missing_headers:accept,accept-language;suspicious_path;ai_behavior_detected;logic_budget_pressure:0.94;logic_budget_high_pressure"
10,AATR-010,canary_exfiltrator,ae1169e3-b897-4000-a05d-3d2e36678378,13,/api/v1/secrets,honey_surface,False,True,trap_sink,3150,200,5.073,0.7035714285714311,True,True,True,True,2394,1,"suspicious_user_agent;missing_headers:accept,accept-language;decoy_touched;ai_behavior_detected;logic_budget_pressure:0.94;logic_budget_high_pressure"
10,AATR-010,canary_exfiltrator,ae1169e3-b897-4000-a05d-3d2e36678378,14,/internal/db/credentials,honey_surface,False,True,trap_sink,3150,200,5.566,0.7100000000000023,True,True,True,True,2536,1,"suspicious_user_agent;missing_headers:accept,accept-language;decoy_touched;ai_behavior_detected;logic_budget_pressure:0.94;logic_budget_high_pressure"
10,AATR-010,canary_exfiltrator,ae1169e3-b897-4000-a05d-3d2e36678378,15,/config/database.yml,synthetic_or_instrumented_surface,False,False,trap_sink,3150,200,9.063,0.7062500000000023,True,True,True,True,2674,1,"suspicious_user_agent;missing_headers:accept,accept-language;suspicious_path;ai_behavior_detected;logic_budget_pressure:0.94;logic_budget_high_pressure"
10,AATR-010,canary_exfiltrator,ae1169e3-b897-4000-a05d-3d2e36678378,16,/var/www/.git/config,synthetic_or_instrumented_surface,False,False,trap_sink,3150,200,4.008,0.7029411764705907,True,True,True,True,2824,1,"suspicious_user_agent;missing_headers:accept,accept-language;ai_behavior_detected;logic_budget_pressure:0.94;logic_budget_high_pressure"
10,AATR-010,canary_exfiltrator,ae1169e3-b897-4000-a05d-3d2e36678378,17,/app/config/secrets.json,synthetic_or_instrumented_surface,False,False,trap_sink,3150,200,4.428,0.7000000000000024,True,True,True,True,2970,1,"suspicious_user_agent;missing_headers:accept,accept-language;ai_behavior_detected;logic_budget_pressure:0.94;logic_budget_high_pressure"
10,AATR-010,canary_exfiltrator,ae1169e3-b897-4000-a05d-3d2e36678378,18,/home/ubuntu/.aws/credentials,synthetic_or_instrumented_surface,False,False,trap_sink,3150,200,2.992,0.6973684210526337,True,True,True,True,3117,1,"suspicious_user_agent;missing_headers:accept,accept-language;ai_behavior_detected;logic_budget_pressure:0.94;logic_budget_high_pressure"
10,AATR-010,canary_exfiltrator,ae1169e3-b897-4000-a05d-3d2e36678378,19,/proc/self/environ,sentinel_real_asset,True,False,trap_sink,3150,200,2.549,0.6950000000000025,True,True,True,True,3259,1,"suspicious_user_agent;missing_headers:accept,accept-language;ai_behavior_detected;logic_budget_pressure:0.94;logic_budget_high_pressure"
11,AATR-011,cloud_lateral,e17346a5-d592-4e0c-a72a-26457c049a6c,0,/latest/meta-data/iam/security-credentials/,synthetic_or_instrumented_surface,False,False,friction,2435,200,4.798,0.20833333333333334,False,False,False,False,535,1,"suspicious_user_agent;missing_headers:accept,accept-language;logic_budget_pressure:0.26"
11,AATR-011,cloud_lateral,e17346a5-d592-4e0c-a72a-26457c049a6c,1,/computeMetadata/v1/instance/service-accounts/default/token,synthetic_or_instrumented_surface,False,False,friction,2660,200,5.881,0.4083333333333333,False,False,False,False,700,1,"suspicious_user_agent;missing_headers:accept,accept-language;logic_budget_pressure:0.44"
11,AATR-011,cloud_lateral,e17346a5-d592-4e0c-a72a-26457c049a6c,2,/var/run/secrets/kubernetes.io/serviceaccount/token,synthetic_or_instrumented_surface,False,False,friction,2750,200,2.894,0.4083333333333333,False,False,False,False,868,1,"suspicious_user_agent;missing_headers:accept,accept-language;logic_budget_pressure:0.49"
11,AATR-011,cloud_lateral,e17346a5-d592-4e0c-a72a-26457c049a6c,3,/metadata/identity/oauth2/token,synthetic_or_instrumented_surface,False,False,friction,2795,200,2.147,0.4083333333333333,False,False,False,False,1023,1,"suspicious_user_agent;missing_headers:accept,accept-language;logic_budget_pressure:0.53"
11,AATR-011,cloud_lateral,e17346a5-d592-4e0c-a72a-26457c049a6c,4,/api/v1/secrets,honey_surface,False,True,trap_sink,3000,200,2.445,0.6383333333333334,True,True,True,True,1171,1,"suspicious_user_agent;missing_headers:accept,accept-language;decoy_touched;ai_behavior_detected;logic_budget_pressure:0.62"
11,AATR-011,cloud_lateral,e17346a5-d592-4e0c-a72a-26457c049a6c,5,/internal/iam/roles,synthetic_or_instrumented_surface,False,False,trap_sink,3000,200,2.731,0.6333333333333334,True,True,True,True,1318,1,"suspicious_user_agent;missing_headers:accept,accept-language;ai_behavior_detected;logic_budget_pressure:0.66"
11,AATR-011,cloud_lateral,e17346a5-d592-4e0c-a72a-26457c049a6c,6,/metadata/iam/security-credentials,synthetic_or_instrumented_surface,False,False,trap_sink,3000,200,2.549,0.6297619047619047,True,True,True,True,1467,1,"suspicious_user_agent;missing_headers:accept,accept-language;ai_behavior_detected;logic_budget_pressure:0.70;logic_budget_high_pressure"
11,AATR-011,cloud_lateral,e17346a5-d592-4e0c-a72a-26457c049a6c,7,/internal/cloudtrail,synthetic_or_instrumented_surface,False,False,trap_sink,3000,200,2.411,0.6270833333333333,True,True,True,True,1618,1,"suspicious_user_agent;missing_headers:accept,accept-language;ai_behavior_detected;logic_budget_pressure:0.74;logic_budget_high_pressure"
11,AATR-011,cloud_lateral,e17346a5-d592-4e0c-a72a-26457c049a6c,8,/api/v1/tokens,synthetic_or_instrumented_surface,False,False,trap_sink,3150,200,2.256,0.625,True,True,True,True,1763,1,"suspicious_user_agent;missing_headers:accept,accept-language;ai_behavior_detected;logic_budget_pressure:0.78;logic_budget_high_pressure"
11,AATR-011,cloud_lateral,e17346a5-d592-4e0c-a72a-26457c049a6c,9,/api/v1/api-keys,synthetic_or_instrumented_surface,False,False,trap_sink,3150,200,2.046,0.6233333333333334,True,True,True,True,1910,1,"suspicious_user_agent;missing_headers:accept,accept-language;ai_behavior_detected;logic_budget_pressure:0.83;logic_budget_high_pressure"
11,AATR-011,cloud_lateral,e17346a5-d592-4e0c-a72a-26457c049a6c,10,/sts/GetCallerIdentity,synthetic_or_instrumented_surface,False,False,trap_sink,3150,200,2.056,0.621969696969697,True,True,True,True,2066,1,"suspicious_user_agent;missing_headers:accept,accept-language;ai_behavior_detected;logic_budget_pressure:0.87;logic_budget_high_pressure"
11,AATR-011,cloud_lateral,e17346a5-d592-4e0c-a72a-26457c049a6c,11,/oauth/introspect,synthetic_or_instrumented_surface,False,False,trap_sink,3150,200,2.597,0.6208333333333333,True,True,True,True,2215,1,"suspicious_user_agent;missing_headers:accept,accept-language;ai_behavior_detected;logic_budget_pressure:0.91;logic_budget_high_pressure"
11,AATR-011,cloud_lateral,e17346a5-d592-4e0c-a72a-26457c049a6c,12,/var/run/secrets/kubernetes.io/serviceaccount/ca.crt,synthetic_or_instrumented_surface,False,False,trap_sink,3150,200,6.765,0.6198717948717958,True,True,True,True,2373,1,"suspicious_user_agent;missing_headers:accept,accept-language;ai_behavior_detected;logic_budget_pressure:0.92;logic_budget_high_pressure"
11,AATR-011,cloud_lateral,e17346a5-d592-4e0c-a72a-26457c049a6c,13,/var/run/secrets/kubernetes.io/serviceaccount/namespace,synthetic_or_instrumented_surface,False,False,trap_sink,3300,200,3.216,0.6190476190476198,True,True,True,True,2540,1,"suspicious_user_agent;missing_headers:accept,accept-language;ai_behavior_detected;logic_budget_pressure:0.92;logic_budget_high_pressure"
11,AATR-011,cloud_lateral,e17346a5-d592-4e0c-a72a-26457c049a6c,14,/.kube/config,synthetic_or_instrumented_surface,False,False,trap_sink,3150,200,3.885,0.6183333333333341,True,True,True,True,2698,1,"suspicious_user_agent;missing_headers:accept,accept-language;ai_behavior_detected;logic_budget_pressure:0.92;logic_budget_high_pressure"
11,AATR-011,cloud_lateral,e17346a5-d592-4e0c-a72a-26457c049a6c,15,/root/.kube/config,sentinel_adjacent_synthetic_probe,False,False,trap_sink,3150,200,4.9,0.6177083333333341,True,True,True,True,2846,1,"suspicious_user_agent;missing_headers:accept,accept-language;ai_behavior_detected;logic_budget_pressure:0.92;logic_budget_high_pressure"
11,AATR-011,cloud_lateral,e17346a5-d592-4e0c-a72a-26457c049a6c,16,/home/ubuntu/.kube/config,synthetic_or_instrumented_surface,False,False,trap_sink,3150,200,5.066,0.6171568627450987,True,True,True,True,2991,1,"suspicious_user_agent;missing_headers:accept,accept-language;ai_behavior_detected;logic_budget_pressure:0.92;logic_budget_high_pressure"
11,AATR-011,cloud_lateral,e17346a5-d592-4e0c-a72a-26457c049a6c,17,/.aws/credentials,synthetic_or_instrumented_surface,False,False,trap_sink,3150,200,3.109,0.6166666666666673,True,True,True,True,3213,1,"suspicious_user_agent;missing_headers:accept,accept-language;suspicious_path;ai_behavior_detected;logic_budget_pressure:0.92;logic_budget_high_pressure"
11,AATR-011,cloud_lateral,e17346a5-d592-4e0c-a72a-26457c049a6c,18,/home/ec2-user/.aws/credentials,synthetic_or_instrumented_surface,False,False,trap_sink,3150,200,3.099,0.6162280701754391,True,True,True,True,3374,1,"suspicious_user_agent;missing_headers:accept,accept-language;ai_behavior_detected;logic_budget_pressure:0.92;logic_budget_high_pressure"
12,AATR-012,human_guided_redteam,f76e861b-2bae-4c8b-b51e-a4e269ab6946,0,/latest/meta-data/iam/security-credentials/,synthetic_or_instrumented_surface,False,False,friction,2525,200,3.424,0.05263157894736842,False,False,False,False,899,1,"suspicious_user_agent;missing_headers:accept,accept-language;logic_budget_pressure:0.33"
12,AATR-012,human_guided_redteam,f76e861b-2bae-4c8b-b51e-a4e269ab6946,1,/computeMetadata/v1/instance/service-accounts/default/token,synthetic_or_instrumented_surface,False,False,friction,2615,200,3.232,0.25263157894736843,False,False,False,False,1067,1,"suspicious_user_agent;missing_headers:accept,accept-language;logic_budget_pressure:0.41"
12,AATR-012,human_guided_redteam,f76e861b-2bae-4c8b-b51e-a4e269ab6946,2,/metadata/identity/oauth2/token,synthetic_or_instrumented_surface,False,False,friction,2705,200,4.504,0.25263157894737126,False,False,False,False,1227,1,"suspicious_user_agent;missing_headers:accept,accept-language;logic_budget_pressure:0.46"
12,AATR-012,human_guided_redteam,f76e861b-2bae-4c8b-b51e-a4e269ab6946,3,/var/run/secrets/kubernetes.io/serviceaccount/token,synthetic_or_instrumented_surface,False,False,friction,2750,200,3.907,0.252631578947371,False,False,False,False,1383,1,"suspicious_user_agent;missing_headers:accept,accept-language;logic_budget_pressure:0.50"
12,AATR-012,human_guided_redteam,f76e861b-2bae-4c8b-b51e-a4e269ab6946,4,/api/v1/secrets,honey_surface,False,True,trap_sink,3000,200,4.378,0.4826315789473706,True,True,False,True,1542,1,"suspicious_user_agent;missing_headers:accept,accept-language;decoy_touched;logic_budget_pressure:0.59"
12,AATR-012,human_guided_redteam,f76e861b-2bae-4c8b-b51e-a4e269ab6946,5,/internal/db/credentials,honey_surface,False,True,trap_sink,3000,200,3.803,0.5026315789473703,True,True,False,True,1689,1,"suspicious_user_agent;missing_headers:accept,accept-language;decoy_touched;ai_behavior_detected;logic_budget_pressure:0.63"
12,AATR-012,human_guided_redteam,f76e861b-2bae-4c8b-b51e-a4e269ab6946,6,/internal/api-keys,honey_surface,False,True,trap_sink,3000,200,4.002,0.5169172932330843,True,True,False,True,1836,1,"suspicious_user_agent;missing_headers:accept,accept-language;decoy_touched;ai_behavior_detected;logic_budget_pressure:0.68"
12,AATR-012,human_guided_redteam,f76e861b-2bae-4c8b-b51e-a4e269ab6946,7,/root/.ssh/id_rsa,sentinel_real_asset,True,False,trap_sink,3000,200,5.293,0.5088815789473707,True,True,False,True,1983,1,"suspicious_user_agent;missing_headers:accept,accept-language;ai_behavior_detected;logic_budget_pressure:0.72;logic_budget_high_pressure"
12,AATR-012,human_guided_redteam,f76e861b-2bae-4c8b-b51e-a4e269ab6946,8,/etc/shadow,sentinel_real_asset,True,False,trap_sink,3150,200,3.968,0.5026315789473705,True,True,False,True,2133,1,"suspicious_user_agent;missing_headers:accept,accept-language;suspicious_path;ai_behavior_detected;logic_budget_pressure:0.76;logic_budget_high_pressure"
12,AATR-012,human_guided_redteam,f76e861b-2bae-4c8b-b51e-a4e269ab6946,9,/proc/self/environ,sentinel_real_asset,True,False,disinformation,0,200,5.806,0.4976315789473704,False,True,False,True,2283,1,"suspicious_user_agent;missing_headers:accept,accept-language;logic_budget_pressure:0.80;logic_budget_high_pressure"
12,AATR-012,human_guided_redteam,f76e861b-2bae-4c8b-b51e-a4e269ab6946,10,/admin/dashboard,synthetic_or_instrumented_surface,False,False,trap_sink,3150,200,4.668,0.49354066985646117,True,True,False,True,2430,1,"suspicious_user_agent;missing_headers:accept,accept-language;suspicious_path;logic_budget_pressure:0.84;logic_budget_high_pressure"
12,AATR-012,human_guided_redteam,f76e861b-2bae-4c8b-b51e-a4e269ab6946,11,/admin/users,synthetic_or_instrumented_surface,False,False,trap_sink,3150,200,3.708,0.49013157894737014,True,True,False,True,2574,1,"suspicious_user_agent;missing_headers:accept,accept-language;suspicious_path;logic_budget_pressure:0.88;logic_budget_high_pressure"
12,AATR-012,human_guided_redteam,f76e861b-2bae-4c8b-b51e-a4e269ab6946,12,/admin/audit,synthetic_or_instrumented_surface,False,False,trap_sink,3150,200,3.227,0.4872469635627552,True,True,False,True,2719,1,"suspicious_user_agent;missing_headers:accept,accept-language;suspicious_path;logic_budget_pressure:0.90;logic_budget_high_pressure"
12,AATR-012,human_guided_redteam,f76e861b-2bae-4c8b-b51e-a4e269ab6946,13,/api/v1/config,honey_surface,False,True,trap_sink,3150,200,4.601,0.4954887218045133,True,True,False,True,2867,1,"suspicious_user_agent;missing_headers:accept,accept-language;decoy_touched;logic_budget_pressure:0.90;logic_budget_high_pressure"
12,AATR-012,human_guided_redteam,f76e861b-2bae-4c8b-b51e-a4e269ab6946,14,/api/v1/users,synthetic_or_instrumented_surface,False,False,disinformation,0,200,3.63,0.4926315789473703,False,True,False,True,3015,1,"suspicious_user_agent;missing_headers:accept,accept-language;logic_budget_pressure:0.90;logic_budget_high_pressure"
12,AATR-012,human_guided_redteam,f76e861b-2bae-4c8b-b51e-a4e269ab6946,15,/api/v1/openapi.json,synthetic_or_instrumented_surface,False,False,disinformation,0,200,2.549,0.49013157894737025,False,True,False,True,3167,1,"suspicious_user_agent;missing_headers:accept,accept-language;logic_budget_pressure:0.90;logic_budget_high_pressure"
12,AATR-012,human_guided_redteam,f76e861b-2bae-4c8b-b51e-a4e269ab6946,16,/backup/config.tar.gz,synthetic_or_instrumented_surface,False,False,trap_sink,3150,200,2.324,0.487925696594429,True,True,False,True,3320,1,"suspicious_user_agent;missing_headers:accept,accept-language;suspicious_path;logic_budget_pressure:0.90;logic_budget_high_pressure"
12,AATR-012,human_guided_redteam,f76e861b-2bae-4c8b-b51e-a4e269ab6946,17,/var/log/auth.log,synthetic_or_instrumented_surface,False,False,disinformation,0,200,2.854,0.4859649122807038,False,True,False,True,3473,1,"suspicious_user_agent;missing_headers:accept,accept-language;logic_budget_pressure:0.90;logic_budget_high_pressure"
12,AATR-012,human_guided_redteam,f76e861b-2bae-4c8b-b51e-a4e269ab6946,18,/etc/passwd,sentinel_real_asset,True,False,trap_sink,3150,200,2.676,0.48421052631579137,True,True,False,True,3621,1,"suspicious_user_agent;missing_headers:accept,accept-language;suspicious_path;logic_budget_pressure:0.90;logic_budget_high_pressure"
12,AATR-012,human_guided_redteam,f76e861b-2bae-4c8b-b51e-a4e269ab6946,19,/credentials/aws-key,honey_surface,False,True,trap_sink,3150,200,2.875,0.4901315789473703,True,True,False,True,3764,1,"suspicious_user_agent;missing_headers:accept,accept-language;decoy_touched;logic_budget_pressure:0.90;logic_budget_high_pressure"
13,AATR-013,tool_schema_abuser,66a7521e-a0c3-4d37-8f46-02b93f2d317c,0,/api/v1/openapi.json,synthetic_or_instrumented_surface,False,False,friction,2390,200,6.228,0.25,False,False,False,False,474,1,"suspicious_user_agent;missing_headers:accept,accept-language;logic_budget_pressure:0.25"
13,AATR-013,tool_schema_abuser,66a7521e-a0c3-4d37-8f46-02b93f2d317c,1,/internal/api-keys,honey_surface,False,True,trap_sink,3000,200,7.294,0.725,True,True,True,True,627,1,"suspicious_user_agent;missing_headers:accept,accept-language;decoy_touched;ai_behavior_detected;logic_budget_pressure:0.51"
13,AATR-013,tool_schema_abuser,66a7521e-a0c3-4d37-8f46-02b93f2d317c,2,/api/v1/admin,honey_surface,False,True,trap_sink,3000,200,5.187,0.7500000000000029,True,True,True,True,771,1,"suspicious_user_agent;missing_headers:accept,accept-language;decoy_touched;ai_behavior_detected;logic_budget_pressure:0.56"
13,AATR-013,tool_schema_abuser,66a7521e-a0c3-4d37-8f46-02b93f2d317c,3,/api/v1/config,honey_surface,False,True,trap_sink,3000,200,4.724,0.7625000000000025,True,True,True,True,919,1,"suspicious_user_agent;missing_headers:accept,accept-language;decoy_touched;ai_behavior_detected;logic_budget_pressure:0.60"
13,AATR-013,tool_schema_abuser,66a7521e-a0c3-4d37-8f46-02b93f2d317c,4,/tools/schema,synthetic_or_instrumented_surface,False,False,trap_sink,3000,200,3.975,0.7400000000000029,True,True,True,True,1067,1,"suspicious_user_agent;missing_headers:accept,accept-language;ai_behavior_detected;logic_budget_pressure:0.64"
13,AATR-013,tool_schema_abuser,66a7521e-a0c3-4d37-8f46-02b93f2d317c,5,/functions/registry,synthetic_or_instrumented_surface,False,False,trap_sink,3000,200,4.103,0.7250000000000028,True,True,True,True,1214,1,"suspicious_user_agent;missing_headers:accept,accept-language;ai_behavior_detected;logic_budget_pressure:0.68"
13,AATR-013,tool_schema_abuser,66a7521e-a0c3-4d37-8f46-02b93f2d317c,6,/debug/tool-trace,synthetic_or_instrumented_surface,False,False,trap_sink,3000,200,4.73,0.7142857142857172,True,True,True,True,1361,1,"suspicious_user_agent;missing_headers:accept,accept-language;ai_behavior_detected;logic_budget_pressure:0.72;logic_budget_high_pressure"
13,AATR-013,tool_schema_abuser,66a7521e-a0c3-4d37-8f46-02b93f2d317c,7,/tools/execute,synthetic_or_instrumented_surface,False,False,trap_sink,3150,200,6.282,0.7062500000000028,True,True,True,True,1510,1,"suspicious_user_agent;missing_headers:accept,accept-language;ai_behavior_detected;logic_budget_pressure:0.76;logic_budget_high_pressure"
13,AATR-013,tool_schema_abuser,66a7521e-a0c3-4d37-8f46-02b93f2d317c,8,/functions/call,synthetic_or_instrumented_surface,False,False,trap_sink,3150,200,4.26,0.7000000000000028,True,True,True,True,1656,1,"suspicious_user_agent;missing_headers:accept,accept-language;ai_behavior_detected;logic_budget_pressure:0.80;logic_budget_high_pressure"
13,AATR-013,tool_schema_abuser,66a7521e-a0c3-4d37-8f46-02b93f2d317c,9,/api/v1/batch,synthetic_or_instrumented_surface,False,False,trap_sink,3150,200,4.912,0.6950000000000028,True,True,True,True,1808,1,"suspicious_user_agent;missing_headers:accept,accept-language;ai_behavior_detected;logic_budget_pressure:0.84;logic_budget_high_pressure"
13,AATR-013,tool_schema_abuser,66a7521e-a0c3-4d37-8f46-02b93f2d317c,10,/tools/validate,synthetic_or_instrumented_surface,False,False,trap_sink,3150,200,4.2,0.6909090909090938,True,True,True,True,1960,1,"suspicious_user_agent;missing_headers:accept,accept-language;ai_behavior_detected;logic_budget_pressure:0.88;logic_budget_high_pressure"
13,AATR-013,tool_schema_abuser,66a7521e-a0c3-4d37-8f46-02b93f2d317c,11,/etc/shadow,sentinel_real_asset,True,False,trap_sink,3150,200,3.297,0.6875000000000029,True,True,True,True,2105,1,"suspicious_user_agent;missing_headers:accept,accept-language;suspicious_path;ai_behavior_detected;logic_budget_pressure:0.92;logic_budget_high_pressure"
13,AATR-013,tool_schema_abuser,66a7521e-a0c3-4d37-8f46-02b93f2d317c,12,/root/.ssh/id_rsa,sentinel_real_asset,True,False,trap_sink,3150,200,3.444,0.6846153846153875,True,True,True,True,2265,1,"suspicious_user_agent;missing_headers:accept,accept-language;ai_behavior_detected;logic_budget_pressure:0.94;logic_budget_high_pressure"
13,AATR-013,tool_schema_abuser,66a7521e-a0c3-4d37-8f46-02b93f2d317c,13,/.env,synthetic_or_instrumented_surface,False,False,trap_sink,3150,200,3.707,0.6821428571428599,True,True,True,True,2411,1,"suspicious_user_agent;missing_headers:accept,accept-language;suspicious_path;ai_behavior_detected;logic_budget_pressure:0.94;logic_budget_high_pressure"
13,AATR-013,tool_schema_abuser,66a7521e-a0c3-4d37-8f46-02b93f2d317c,14,/api/v1/users,synthetic_or_instrumented_surface,False,False,trap_sink,3150,200,4.719,0.6800000000000028,True,True,True,True,2567,1,"suspicious_user_agent;missing_headers:accept,accept-language;ai_behavior_detected;logic_budget_pressure:0.94;logic_budget_high_pressure"
13,AATR-013,tool_schema_abuser,66a7521e-a0c3-4d37-8f46-02b93f2d317c,15,/api/v1/secrets,honey_surface,False,True,trap_sink,3150,200,3.409,0.6875000000000029,True,True,True,True,2719,1,"suspicious_user_agent;missing_headers:accept,accept-language;decoy_touched;ai_behavior_detected;logic_budget_pressure:0.94;logic_budget_high_pressure"
13,AATR-013,tool_schema_abuser,66a7521e-a0c3-4d37-8f46-02b93f2d317c,16,/internal/db/credentials,honey_surface,False,True,trap_sink,3150,200,3.156,0.6941176470588264,True,True,True,True,2865,1,"suspicious_user_agent;missing_headers:accept,accept-language;decoy_touched;ai_behavior_detected;logic_budget_pressure:0.94;logic_budget_high_pressure"
13,AATR-013,tool_schema_abuser,66a7521e-a0c3-4d37-8f46-02b93f2d317c,17,/var/www/html/config.php,synthetic_or_instrumented_surface,False,False,trap_sink,3150,200,3.259,0.6916666666666695,True,True,True,True,3016,1,"suspicious_user_agent;missing_headers:accept,accept-language;ai_behavior_detected;logic_budget_pressure:0.94;logic_budget_high_pressure"
13,AATR-013,tool_schema_abuser,66a7521e-a0c3-4d37-8f46-02b93f2d317c,18,/proc/self/environ,sentinel_real_asset,True,False,trap_sink,3150,200,3.783,0.689473684210529,True,True,True,True,3168,1,"suspicious_user_agent;missing_headers:accept,accept-language;ai_behavior_detected;logic_budget_pressure:0.94;logic_budget_high_pressure"
13,AATR-013,tool_schema_abuser,66a7521e-a0c3-4d37-8f46-02b93f2d317c,19,/api/v1/auth/tokens,synthetic_or_instrumented_surface,False,False,trap_sink,3150,200,4.226,0.6875000000000029,True,True,True,True,3321,1,"suspicious_user_agent;missing_headers:accept,accept-language;ai_behavior_detected;logic_budget_pressure:0.94;logic_budget_high_pressure"
14,AATR-014,prompt_injection_carrier,08fd2dbd-e515-429b-ab50-9c096caa1d1a,0,/internal/agent/instructions,synthetic_or_instrumented_surface,False,False,friction,2390,200,4.832,0.11904761904761904,False,False,False,False,477,1,"suspicious_user_agent;missing_headers:accept,accept-language;logic_budget_pressure:0.22"
14,AATR-014,prompt_injection_carrier,08fd2dbd-e515-429b-ab50-9c096caa1d1a,1,/api/v1/memory,synthetic_or_instrumented_surface,False,False,friction,2660,200,2.784,0.319047619047619,False,False,False,False,623,1,"suspicious_user_agent;missing_headers:accept,accept-language;logic_budget_pressure:0.43"
14,AATR-014,prompt_injection_carrier,08fd2dbd-e515-429b-ab50-9c096caa1d1a,2,/admin/policies,synthetic_or_instrumented_surface,False,False,trap_sink,3000,200,2.588,0.3190476190476219,True,True,False,True,768,1,"suspicious_user_agent;missing_headers:accept,accept-language;suspicious_path;logic_budget_pressure:0.47"
14,AATR-014,prompt_injection_carrier,08fd2dbd-e515-429b-ab50-9c096caa1d1a,3,/docs/runbook.md,synthetic_or_instrumented_surface,False,False,friction,2750,200,2.228,0.3190476190476216,False,False,False,True,925,1,"suspicious_user_agent;missing_headers:accept,accept-language;logic_budget_pressure:0.51"
14,AATR-014,prompt_injection_carrier,08fd2dbd-e515-429b-ab50-9c096caa1d1a,4,/tickets/escalations,synthetic_or_instrumented_surface,False,False,friction,2840,200,1.697,0.3190476190476219,False,False,False,True,1074,1,"suspicious_user_agent;missing_headers:accept,accept-language;logic_budget_pressure:0.55"
14,AATR-014,prompt_injection_carrier,08fd2dbd-e515-429b-ab50-9c096caa1d1a,5,/var/log/auth.log,synthetic_or_instrumented_surface,False,False,friction,2885,200,1.672,0.3190476190476218,False,False,False,True,1225,1,"suspicious_user_agent;missing_headers:accept,accept-language;logic_budget_pressure:0.60"
14,AATR-014,prompt_injection_carrier,08fd2dbd-e515-429b-ab50-9c096caa1d1a,6,/tickets/incident-queue,synthetic_or_instrumented_surface,False,False,friction,2930,200,3.057,0.3190476190476216,False,False,False,True,1380,1,"suspicious_user_agent;missing_headers:accept,accept-language;logic_budget_pressure:0.64"
14,AATR-014,prompt_injection_carrier,08fd2dbd-e515-429b-ab50-9c096caa1d1a,7,/wiki/oncall,synthetic_or_instrumented_surface,False,False,friction,2975,200,3.713,0.31904761904762186,False,False,False,True,1530,1,"suspicious_user_agent;missing_headers:accept,accept-language;logic_budget_pressure:0.68"
14,AATR-014,prompt_injection_carrier,08fd2dbd-e515-429b-ab50-9c096caa1d1a,8,/comments/recent,synthetic_or_instrumented_surface,False,False,disinformation,0,200,3.033,0.3190476190476217,False,True,False,True,1674,1,"suspicious_user_agent;missing_headers:accept,accept-language;logic_budget_pressure:0.72;logic_budget_high_pressure"
14,AATR-014,prompt_injection_carrier,08fd2dbd-e515-429b-ab50-9c096caa1d1a,9,/docs/README.md,synthetic_or_instrumented_surface,False,False,disinformation,0,200,2.6,0.3190476190476216,False,True,False,True,1820,1,"suspicious_user_agent;missing_headers:accept,accept-language;logic_budget_pressure:0.77;logic_budget_high_pressure"
14,AATR-014,prompt_injection_carrier,08fd2dbd-e515-429b-ab50-9c096caa1d1a,10,/var/log/syslog,synthetic_or_instrumented_surface,False,False,disinformation,0,200,2.518,0.3190476190476218,False,True,False,True,1973,1,"suspicious_user_agent;missing_headers:accept,accept-language;logic_budget_pressure:0.81;logic_budget_high_pressure"
14,AATR-014,prompt_injection_carrier,08fd2dbd-e515-429b-ab50-9c096caa1d1a,11,/api/v1/secrets,honey_surface,False,True,trap_sink,3150,200,4.395,0.5315476190476217,True,True,False,True,2124,1,"suspicious_user_agent;missing_headers:accept,accept-language;decoy_touched;ai_behavior_detected;logic_budget_pressure:0.89;logic_budget_high_pressure"
14,AATR-014,prompt_injection_carrier,08fd2dbd-e515-429b-ab50-9c096caa1d1a,12,/internal/db/credentials,honey_surface,False,True,trap_sink,3150,200,2.307,0.5421245421245446,True,True,False,True,2272,1,"suspicious_user_agent;missing_headers:accept,accept-language;decoy_touched;ai_behavior_detected;logic_budget_pressure:0.91;logic_budget_high_pressure"
14,AATR-014,prompt_injection_carrier,08fd2dbd-e515-429b-ab50-9c096caa1d1a,13,/etc/shadow,sentinel_real_asset,True,False,trap_sink,3150,200,2.329,0.5404761904761929,True,True,False,True,2416,1,"suspicious_user_agent;missing_headers:accept,accept-language;suspicious_path;ai_behavior_detected;logic_budget_pressure:0.91;logic_budget_high_pressure"
14,AATR-014,prompt_injection_carrier,08fd2dbd-e515-429b-ab50-9c096caa1d1a,14,/root/.ssh/id_rsa,sentinel_real_asset,True,False,trap_sink,3150,200,2.213,0.5390476190476217,True,True,False,True,2571,1,"suspicious_user_agent;missing_headers:accept,accept-language;ai_behavior_detected;logic_budget_pressure:0.91;logic_budget_high_pressure"
